id,type,name,address,number,state,city,zip,lat,lon,point
8474,Hospital,"Reynolds, Aguilar and Brown",167 Patricia Valley Apt. 486,331-833-8805,NJ,Phillipsburg,8865,40.765309,-74.98743,"(40.765309, -74.98743)"
8475,Pharmacy,Freeman-Jones,14785 Emily Crest,800-777-8334,NC,Durham,27711,36.051155,-78.857651,"(36.051155, -78.857651)"
8476,Pharmacy,"Shah, Ware and Gilbert",99552 Becker Shoals,661-715-5467,SC,Shaw A F B,29152,33.918824,-80.370098,"(33.918824, -80.370098)"
8477,Pharmacy,Carney-Mcgee,357 Harris Extension,418-349-5564,CA,Flournoy,96029,39.902424,-122.491767,"(39.902424, -122.491767)"
8478,Pharmacy,"Harris, Cox and Ortiz",14670 Miller Rue Suite 470,684-212-5505,UT,Ogden,84409,41.255285,-111.956721,"(41.255285, -111.956721)"
8479,Pharmacy,Hall-Mitchell,4025 Tammy Greens,632-809-8724,OH,Liberty Center,43532,41.429356,-84.008448,"(41.429356, -84.008448)"
8480,Pharmacy,Bryant-Cross,720 Emily Drive,203-349-1838,VA,Dublin,24084,37.122327,-80.752614,"(37.122327, -80.75261400000002)"
8481,Pharmacy,Bauer Group,3204 Torres Turnpike,736-644-8707,CT,Abington,6230,41.847302,-72.02528,"(41.847302, -72.02528000000002)"
8482,Pharmacy,Horton and Sons,9942 Patricia Key,101-380-7080,CA,El Centro,92243,32.900509,-115.503842,"(32.900509, -115.503842)"
8483,Pharmacy,Wall-Case,02237 Carter Centers,167-798-1220,NM,Hurley,88043,32.702887,-108.100988,"(32.702887, -108.100988)"
8484,Pharmacy,Hale-Henderson,50497 Woodard Run Suite 306,440-022-2345,IA,Vincent,50594,42.581749,-94.030651,"(42.581749, -94.030651)"
8485,Pharmacy,"Rich, Williams and Lopez",7654 Torres Mountains,601-104-7702,WI,West Bend,53090,43.443839,-88.19631,"(43.443839, -88.19631)"
8486,Pharmacy,Farmer-Rogers,31884 Valerie Flats Suite 949,650-596-5380,CA,Bass Lake,93604,37.299169,-119.547639,"(37.299169, -119.547639)"
8487,Pharmacy,"Pennington, Clark and Day",96423 Beverly Locks Suite 782,204-324-6098,SD,Nisland,57762,44.673533,-103.556354,"(44.673533, -103.556354)"
8488,Hospital,Rodriguez-Baker,35885 Buchanan Walks Suite 943,997-040-5152,KY,Paducah,42003,37.015159,-88.581289,"(37.015159, -88.581289)"
8489,Hospital,Livingston-Morrow,446 Jesus Mission,886-268-0849,CA,Corona,92878,33.752886,-116.055617,"(33.752886, -116.055617)"
8490,Pharmacy,Black-Simpson,0897 Stevens Isle,944-483-3879,KS,Narka,66960,39.960731,-97.428585,"(39.960731, -97.428585)"
8491,Hospital,"Hudson, Carey and Potter",750 Edward Light,960-511-1044,PA,Custer City,16725,41.885487,-78.723198,"(41.885487, -78.723198)"
8492,Hospital,"English, Haynes and Davis",452 Hines Avenue,781-820-3241,CA,Monrovia,91017,33.786594,-118.298662,"(33.786594, -118.298662)"
8493,Pharmacy,"Johnson, Fletcher and Day",5195 Lacey Mountains Suite 793,751-781-8184,IA,Randall,50231,42.240121,-93.628266,"(42.240121, -93.628266)"
8494,Pharmacy,Mccormick-Kelly,55210 Julie Cliff Apt. 221,208-269-8174,NC,Haw River,27258,36.042367,-79.324239,"(36.042367, -79.324239)"
8495,Pharmacy,Chung and Sons,6869 Hall Station Suite 519,530-552-5735,NJ,New Brunswick,8901,40.486754,-74.444395,"(40.486754, -74.444395)"
8496,Pharmacy,Hickman Ltd,966 Elizabeth Prairie,541-299-0806,MS,Brookhaven,39601,31.521489,-90.460786,"(31.521489000000006, -90.460786)"
8497,Pharmacy,"Heath, Preston and James",91377 Mcdonald Shores Apt. 306,338-442-3039,OH,Niles,44446,41.186106,-80.742459,"(41.186106, -80.742459)"
8498,Pharmacy,Castillo-Robinson,652 Julie Place,267-156-4411,DC,Washington,20020,38.85761,-76.971547,"(38.85761, -76.971547)"
8499,Hospital,"Olson, Stone and Chapman",780 Dudley Squares Apt. 677,883-660-1674,NM,Mesquite,88048,31.990339,-106.652047,"(31.990339, -106.652047)"
8500,Hospital,"Brock, Carroll and Cox",157 Terry Mews Apt. 793,691-820-9330,IL,Pocahontas,62275,38.822283,-89.525591,"(38.822283, -89.525591)"
8501,Pharmacy,"Walter, Davis and Smith",534 Kelley Locks,992-199-5497,IN,Greenwood,46142,39.491246,-86.100454,"(39.491246, -86.100454)"
8502,Pharmacy,"Mcintyre, Fleming and Weaver",5698 Martinez Plaza Apt. 874,392-313-0785,CO,Pinecliffe,80471,39.947386,-105.459269,"(39.947386, -105.459269)"
8503,Pharmacy,"Pope, Smith and Mccarthy",461 George Flat,777-618-9926,AZ,Maricopa,85239,32.957645,-112.053351,"(32.957645, -112.053351)"
8504,Hospital,Griffin-Nelson,54417 Wallace Parks,855-437-3559,OH,Mansfield,44907,40.726256,-82.52284,"(40.726256, -82.52284)"
8505,Hospital,"Jones, Gilbert and Edwards",60245 Ross Inlet,869-801-3857,TX,Waco,76795,31.553646,-97.203166,"(31.553646, -97.203166)"
8506,Pharmacy,"Smith, Howard and Ewing",9477 Jerome Port,977-709-3605,IA,Waverly,50677,42.774781,-92.403969,"(42.774781, -92.403969)"
8507,Pharmacy,"Jimenez, Torres and Neal",92998 Luna Streets,336-806-4020,MS,Mc Carley,38943,33.489564,-89.834467,"(33.489564, -89.834467)"
8508,Pharmacy,Walker-Gibbs,534 Rice Forks Apt. 406,229-520-4377,NY,Lindley,14858,42.04507,-77.106679,"(42.04507, -77.106679)"
8509,Hospital,Watson LLC,83936 Brown Loaf,717-611-8629,WA,Sedro Woolley,98284,48.486147,-122.137243,"(48.486147, -122.137243)"
8510,Pharmacy,Christian-Love,38478 Kevin Hill,539-020-4900,NY,Niagara Falls,14305,43.117255,-79.018415,"(43.117255, -79.018415)"
8511,Pharmacy,Santiago-Silva,1600 Horton Wall Apt. 908,618-319-4210,MN,Comstock,56525,46.890034,-96.506156,"(46.890034, -96.506156)"
8512,Hospital,Knight-Flowers,325 Cory Prairie,996-886-1355,AK,Tununak,99681,60.314735,-163.118947,"(60.314735, -163.118947)"
8513,Pharmacy,House PLC,186 Contreras Parkway,505-771-7575,TN,South Fulton,38257,36.381482,-89.08396,"(36.381482, -89.08396)"
8514,Hospital,"Frey, Miller and Young",7250 Garcia Alley,897-659-2898,MN,Cass Lake,56633,47.327719,-94.476853,"(47.327719, -94.476853)"
8515,Pharmacy,"Shaw, Sweeney and Martin",7624 Rogers Common Suite 412,196-421-6033,GA,Dalton,30721,34.788493,-84.91381,"(34.788493, -84.91381)"
8516,Pharmacy,"Perry, Everett and Young",3184 Holly Tunnel,304-875-5016,DC,Washington,20434,38.893311,-77.014647,"(38.893311, -77.014647)"
8517,Pharmacy,Diaz-Wells,7158 Daniel Throughway,702-223-3807,IA,Alta Vista,50603,43.13992,-92.424719,"(43.13992, -92.424719)"
8518,Pharmacy,Schultz LLC,48620 Webster Row Suite 044,772-360-4564,TN,Chattanooga,37416,35.102747,-85.182663,"(35.102746999999994, -85.182663)"
8519,Hospital,"Henderson, Kim and Brooks",7928 Jennings Flat,963-421-3340,TX,Carrollton,75006,32.767268,-96.777626,"(32.767268, -96.777626)"
8520,Pharmacy,Brown-Davis,8196 Tonya Parks Apt. 073,808-523-8166,NJ,Lanoka Harbor,8734,39.863489,-74.168217,"(39.863489, -74.168217)"
8521,Pharmacy,Mcdaniel Inc,01642 Joshua Walk,897-806-4580,MI,Maybee,48159,42.041832,-83.557254,"(42.041832, -83.557254)"
8522,Pharmacy,"Green, Cummings and Gordon",379 Dana Square Apt. 026,694-556-4145,NJ,Buttzville,7829,40.84335,-74.985914,"(40.84335, -74.98591400000002)"
8523,Hospital,Kane LLC,13807 Vicki Lodge,382-830-1949,WA,Palisades,98845,47.393566,-119.90361,"(47.393566, -119.90361)"
8524,Pharmacy,"Brown, Sexton and Short",8296 Robinson Cove,752-097-8967,NY,Albany,12202,42.636371,-73.763564,"(42.636371, -73.763564)"
8525,Hospital,"Cabrera, Mason and Taylor",8200 Escobar Prairie,952-425-5822,AR,Manila,72442,35.843919,-90.1806,"(35.843919, -90.1806)"
8526,Pharmacy,Moody Ltd,2640 Joshua Junctions,430-008-9107,KS,Wichita,67218,37.668282,-97.280784,"(37.668282, -97.280784)"
8527,Pharmacy,Nelson-Gonzalez,3872 Amber Heights,263-049-4368,OH,Mount Saint Joseph,45051,39.09646,-84.643096,"(39.09646, -84.643096)"
8528,Hospital,Li PLC,1450 Taylor Hills Suite 447,198-164-2921,CA,Fall River Mills,96028,41.034309,-121.471061,"(41.034309, -121.471061)"
8529,Pharmacy,Rodriguez-Christian,0713 Willie Isle,827-702-5940,CA,San Jose,95156,37.189396,-121.705327,"(37.189396, -121.705327)"
8530,Hospital,Rivera-Davis,14760 Bailey Lane Suite 686,172-338-6178,NE,Burwell,68823,41.782277,-99.134041,"(41.782277, -99.134041)"
8531,Pharmacy,Cunningham-Baker,0515 Garrett Islands,766-344-0020,KY,Ashland,41105,38.370285,-82.694757,"(38.370285, -82.694757)"
8532,Pharmacy,Cherry-Petersen,19357 Hoffman Walks Apt. 344,843-201-3378,MO,Rothville,64676,39.653615,-93.062349,"(39.653615, -93.062349)"
8533,Hospital,"Poole, Watson and Stone",18144 Ryan Prairie,940-565-4463,ID,Malad City,83252,42.236441,-112.556004,"(42.236441, -112.556004)"
8534,Pharmacy,Smith-Arnold,23695 Andrea Street,755-166-6911,MT,Roberts,59070,45.354073,-109.207199,"(45.354073, -109.207199)"
8535,Pharmacy,Craig and Sons,28947 Jackson Estate Apt. 386,303-119-5767,IN,Royal Center,46978,40.851622,-86.492019,"(40.851622, -86.492019)"
8536,Pharmacy,Jones-Lewis,16826 Thompson Green Apt. 249,683-681-2052,SD,De Smet,57231,44.369482,-97.542049,"(44.369482, -97.542049)"
8537,Pharmacy,"Snyder, Pena and Valencia",8362 Scott Square,589-156-8670,KY,Louisville,40255,38.188962,-85.676819,"(38.188962, -85.676819)"
8538,Pharmacy,"Williams, Hatfield and Mooney",9041 Washington Brook,748-339-1227,ND,Fort Totten,58335,48.108758,-99.186842,"(48.108758, -99.186842)"
8539,Hospital,Hayes-Hoffman,95139 Gonzales Circle,247-343-4341,PA,Archbald,18403,41.487598,-75.533403,"(41.487598, -75.533403)"
8540,Hospital,"Pearson, Moreno and Mcdaniel",8882 Harris Streets,167-606-3443,UT,Salt Lake City,84148,40.756796,-111.837567,"(40.756796, -111.837567)"
8541,Pharmacy,Rivera-Lambert,86562 Yvonne Courts Apt. 076,196-567-0922,PA,Robertsdale,16674,40.186465,-78.116188,"(40.18646500000001, -78.116188)"
8542,Pharmacy,"Washington, Bolton and Warren",5475 Gentry Parkway,888-471-9508,CA,Arnold,95223,38.328969,-120.223837,"(38.328969, -120.22383700000002)"
8543,Hospital,Sandoval LLC,2406 Pham Pines Suite 669,830-843-8177,AZ,Tucson,85775,31.970131,-111.890713,"(31.970131, -111.890713)"
8544,Pharmacy,Cochran Inc,7200 James Fields Apt. 516,523-768-5613,AR,Montrose,71658,33.261721,-91.649931,"(33.261721, -91.649931)"
8545,Hospital,"Robinson, Coleman and Wright",0771 Kenneth Ranch Apt. 880,939-215-1320,MA,Boston,2124,42.286784,-71.071045,"(42.286784, -71.071045)"
8546,Hospital,"Gomez, Summers and Ford",119 Matthew Mountains Apt. 577,988-625-0428,OH,Canton,44706,40.741553,-81.430161,"(40.741553, -81.430161)"
8547,Pharmacy,"Ruiz, Baldwin and Herrera",6784 Jennifer Views Suite 676,291-283-6529,KY,Chavies,41727,37.277764,-83.262663,"(37.27776400000001, -83.262663)"
8548,Hospital,"Lawrence, Avila and Long",0887 Mark Harbors,851-818-0062,MN,Norwood,55583,44.805487,-93.766524,"(44.805487, -93.766524)"
8549,Pharmacy,Mclean-Blair,9839 Frank Rest,869-851-6903,TX,Houston,77063,29.83399,-95.434241,"(29.833990000000004, -95.434241)"
8550,Pharmacy,Walker-Nguyen,114 William Brooks,343-809-0477,PA,Kunkletown,18058,40.903599,-75.476885,"(40.903599, -75.476885)"
8551,Pharmacy,Miller-Anderson,60201 Robinson Prairie,102-431-2548,CA,Sacramento,94256,38.377411,-121.444429,"(38.377411, -121.444429)"
8552,Pharmacy,"Williams, Henson and Brown",9817 Thomas Brook,452-248-6150,ID,Shelley,83274,43.349659,-112.118813,"(43.349659, -112.118813)"
8553,Hospital,"Hammond, Fritz and Collins",1998 Kennedy Forks,265-270-6641,OR,Monroe,97456,44.346783,-123.325952,"(44.346783, -123.325952)"
8554,Pharmacy,Long-Allen,0661 Reeves Place Apt. 246,628-467-7053,NC,Winfall,27985,36.219345,-76.466689,"(36.219345, -76.466689)"
8555,Pharmacy,"Garcia, Reynolds and Boyd",36638 Jillian Mews,453-160-6196,MI,Azalia,48110,42.008164,-83.664277,"(42.008164, -83.664277)"
8556,Pharmacy,"Watson, Erickson and Lewis",25881 James Circle,571-259-7953,IN,New Salisbury,47161,38.328025,-86.105996,"(38.328025, -86.10599599999998)"
8557,Pharmacy,"Williamson, Taylor and Luna",543 Ronald Common,211-681-7439,TN,Chattanooga,37409,35.003374,-85.331395,"(35.003374, -85.331395)"
8558,Hospital,"Gilbert, Miller and Lopez",244 Donald Squares Apt. 066,739-444-3126,KS,Arnold,67515,38.479822,-99.916519,"(38.479822, -99.916519)"
8559,Hospital,Crawford LLC,91608 Margaret Spurs,661-025-0007,KY,Franklin,42134,36.740598,-86.583305,"(36.740598, -86.58330500000002)"
8560,Pharmacy,"Fuentes, Hunt and Giles",11334 Daniels Isle Apt. 138,437-775-2163,TX,Keller,76244,32.771419,-97.291484,"(32.771419, -97.291484)"
8561,Pharmacy,"Chen, Lee and Payne",73883 April Corners Suite 172,581-506-7516,TN,Oliver Springs,37840,36.049427,-84.440586,"(36.049427, -84.440586)"
8562,Pharmacy,Mcintyre PLC,554 Henderson Rapid Suite 391,305-091-0372,OH,Lafferty,43951,40.11098,-81.010169,"(40.11098, -81.01016899999998)"
8563,Pharmacy,"Sanders, Carpenter and Moore",864 Meyer Land Apt. 177,863-481-0048,MI,Decatur,49045,42.174485,-86.071429,"(42.174485, -86.07142900000002)"
8564,Pharmacy,"Simpson, Leonard and Chen",9152 Zachary Rest Apt. 310,767-826-6923,GA,Macon,31217,32.811767,-83.565009,"(32.811767, -83.565009)"
8565,Hospital,Brown-Travis,35119 Wiggins Route Apt. 390,846-328-5046,NC,Thurmond,28683,36.346341,-80.989986,"(36.346341, -80.989986)"
8566,Pharmacy,"Pierce, Miller and Nixon",3935 Laura Springs Suite 467,371-381-9750,IL,Creal Springs,62922,37.682,-88.817787,"(37.682, -88.817787)"
8567,Hospital,"Riggs, Russell and Hill",111 Simmons Terrace Suite 749,720-666-9925,CA,Camp Pendleton,92055,33.016928,-116.846046,"(33.016928, -116.846046)"
8568,Hospital,Cross Ltd,6025 Johnson Plaza,765-626-9666,PA,Hilliards,16040,41.091444,-79.835723,"(41.091444, -79.835723)"
8569,Pharmacy,Lindsey and Sons,276 Hendricks Loop Suite 016,722-532-5336,NY,Kendall,14476,43.324058,-78.049928,"(43.324058, -78.04992800000002)"
8570,Hospital,"Wong, Vaughan and Ingram",53041 Leslie Estates Suite 604,572-030-1076,ME,Islesford,4646,44.641873,-68.391481,"(44.641873, -68.391481)"
8571,Pharmacy,"Perez, Fowler and Mason",446 Margaret Harbors Apt. 269,357-065-9075,MO,Zalma,63787,37.119918,-90.088925,"(37.119918, -90.088925)"
8572,Hospital,Odonnell PLC,6107 Thomas Ford Apt. 490,338-565-6742,VT,Franklin,5457,44.96038,-72.913261,"(44.96038, -72.913261)"
8573,Hospital,Evans LLC,771 Higgins Lodge Suite 644,941-437-4293,NY,Lake Peekskill,10537,41.394819,-73.718016,"(41.394819, -73.718016)"
8574,Pharmacy,Flores-Hernandez,58067 Brittany Knoll,914-369-9997,AL,Cullman,35056,34.196448,-86.895226,"(34.196448, -86.895226)"
8575,Hospital,"Moore, Estrada and Holt",1321 Connor Way Apt. 174,245-446-3642,MT,Hinsdale,59241,48.342617,-106.854457,"(48.342617, -106.854457)"
8576,Hospital,"Schultz, Harvey and Conrad",874 Daniel Flats,951-343-7473,KS,Oskaloosa,66066,39.255747,-95.356589,"(39.255747, -95.356589)"
8577,Pharmacy,Peterson-Bridges,1556 Berg Locks Apt. 892,553-213-9767,AZ,Laveen,85339,33.335057,-112.182248,"(33.335057, -112.182248)"
8578,Pharmacy,Chapman and Sons,333 Vega Heights Apt. 688,466-028-9771,MD,Southern Md Facility,20797,38.833563,-76.877743,"(38.833563, -76.87774300000002)"
8579,Pharmacy,Sharp-Mueller,80986 Vargas Bridge,513-505-1607,IA,Keystone,52249,42.007605,-92.071971,"(42.007605, -92.071971)"
8580,Pharmacy,Sanders and Sons,106 David Stravenue,285-273-7085,RI,Wyoming,2898,41.504089,-71.662954,"(41.504089, -71.662954)"
8581,Pharmacy,"Reese, Dillon and Swanson",5465 Little River,779-244-4201,IN,South Bend,46660,41.596769,-86.292991,"(41.596769, -86.292991)"
8582,Pharmacy,Lee-Nguyen,542 Brittany Harbor Apt. 748,282-822-2320,IL,Decatur,62524,39.853981,-88.981511,"(39.853981, -88.981511)"
8583,Pharmacy,Hall-Michael,739 Mitchell Overpass Apt. 615,243-168-4139,OR,Post,97752,44.085051,-120.276069,"(44.085051, -120.276069)"
8584,Hospital,"Rogers, Wong and Fisher",77933 Brian Shore Suite 146,432-688-6373,CA,Montgomery Creek,96065,40.900945,-121.916728,"(40.900945, -121.916728)"
8585,Hospital,"Stanley, Daugherty and Nunez",727 Villa Alley,284-018-2934,AR,Thornton,71766,33.776795,-92.48616,"(33.776795, -92.48616)"
8586,Pharmacy,"Valencia, Smith and Cain",20957 Nicole Walks Apt. 828,393-272-5492,IA,West Burlington,52655,40.850783,-91.229873,"(40.850783, -91.229873)"
8587,Pharmacy,"Carr, Nicholson and Edwards",1911 Morales Loaf Suite 890,887-773-0132,MN,Redby,56670,47.974989,-95.008708,"(47.974989, -95.008708)"
8588,Pharmacy,"Harris, Watson and Stevens",23896 Jason Field,897-040-4194,PA,Blakeslee,18610,41.085529,-75.499384,"(41.085529, -75.49938399999998)"
8589,Pharmacy,Booth LLC,9947 Carlos Points Suite 314,417-206-3093,MT,Jordan,59337,47.325641,-106.943963,"(47.325641, -106.94396299999998)"
8590,Pharmacy,"Miller, Gibson and Nguyen",57093 Jessica Knoll,164-156-7715,KS,Girard,66743,37.471611,-94.881385,"(37.471611, -94.881385)"
8591,Pharmacy,Johnson-Duffy,26335 Moore Flat Apt. 814,861-283-9051,KS,Clayton,67629,39.78432,-99.903004,"(39.78432, -99.903004)"
8592,Pharmacy,Morse LLC,75839 Lopez Rue,236-234-6181,TX,Plano,75023,33.104885,-96.659574,"(33.104885, -96.659574)"
8593,Hospital,Rodriguez-Lee,9164 Erica Ford,414-538-3473,WI,Chippewa Falls,54729,44.958689,-91.319492,"(44.958689, -91.319492)"
8594,Pharmacy,Parsons Inc,71234 Molly Forges Apt. 119,713-398-6194,MI,Allenton,48002,42.938828,-82.919818,"(42.938828, -82.919818)"
8595,Pharmacy,Harvey-Oliver,98475 Price Shore,228-195-9753,AR,Desha,72527,35.726232,-91.603429,"(35.726232, -91.603429)"
8596,Pharmacy,Mendoza-Brewer,44543 Alison Hill,260-302-6206,MT,Clyde Park,59018,45.834082,-110.622234,"(45.834082, -110.622234)"
8597,Pharmacy,"Kim, Jennings and Gray",53971 Amanda Ville,453-241-9577,NE,Hallam,68368,40.573856,-96.79982,"(40.573856, -96.79982)"
8598,Pharmacy,Davis-Rogers,28122 Rodriguez Port Apt. 735,595-059-0233,TX,Portland,78374,27.979489,-97.538993,"(27.979489, -97.538993)"
8599,Pharmacy,Morrison-Olson,74617 Amber Drive Apt. 261,180-468-8099,KY,Frankfort,40603,38.234133,-84.874809,"(38.234133, -84.874809)"
8600,Pharmacy,Morales-Lara,7150 Johnson Greens,988-445-5631,CT,Stamford,6926,41.041197,-73.538567,"(41.041197, -73.538567)"
8601,Pharmacy,Nelson-Brennan,9546 Rebecca Squares,552-647-3674,WA,Medina,98039,47.62692,-122.231389,"(47.62692, -122.231389)"
8602,Hospital,Nelson-Keller,759 Williams Mountain,339-380-7478,IA,Ames,50011,42.035998,-93.465172,"(42.035998, -93.465172)"
8603,Pharmacy,Vaughn-Thornton,3225 Jacob River,833-785-9983,VA,Merrifield,22118,38.831813,-77.288755,"(38.831813, -77.28875500000002)"
8604,Pharmacy,"Middleton, Wood and Brown",54355 Gates Views Apt. 694,567-116-9239,NC,Enka,28728,35.498797,-82.708024,"(35.498797, -82.708024)"
8605,Pharmacy,Mendez-Melendez,40342 Carpenter Islands,605-471-7740,MT,Boyes,59316,45.567085,-104.539066,"(45.567085, -104.539066)"
8606,Pharmacy,"Anderson, Avila and Ramirez",479 Guzman Cove,455-285-6872,CA,Petaluma,94975,38.463088,-122.989975,"(38.463088, -122.989975)"
8607,Pharmacy,"Fuller, Parks and Andrews",8777 Ruben Hill,188-030-6613,MS,Kiln,39556,30.487498,-89.418722,"(30.487498, -89.418722)"
8608,Pharmacy,Robertson Ltd,0456 Patrick Crest Suite 519,438-183-4661,NM,Chacon,87713,36.008302,-105.023886,"(36.008302, -105.023886)"
8609,Pharmacy,Alvarez-Salazar,5694 Gamble Mission Apt. 978,275-811-3166,MO,Richmond,64085,39.341906,-93.984387,"(39.341906, -93.984387)"
8610,Pharmacy,"Gomez, Williams and Herring",73857 Heidi Rest,164-888-1862,MN,Albertville,55301,45.258673,-93.664342,"(45.258673, -93.664342)"
8611,Pharmacy,"Jones, Kramer and Stephens",72063 Owen Ranch Apt. 681,788-305-8440,MO,Turney,64493,39.656015,-94.385893,"(39.656015, -94.385893)"
8612,Pharmacy,Douglas and Sons,37155 Young Mill Suite 381,211-568-8303,NY,Hemlock,14466,42.78481,-77.618049,"(42.78481, -77.618049)"
8613,Pharmacy,Johnson-Patton,4106 Natalie Forks Apt. 167,205-508-9685,NJ,Asbury Park,7712,40.250725,-74.048582,"(40.250725, -74.048582)"
8614,Pharmacy,"Williams, Rodriguez and Hill",706 Bright Fork,721-670-9963,IL,Villa Ridge,62996,37.164229,-89.170924,"(37.164229, -89.170924)"
8615,Pharmacy,Pena-Kelly,389 Mills Causeway,126-827-8223,IA,Luana,52156,43.020695,-91.47665,"(43.020695, -91.47665)"
8616,Pharmacy,"Taylor, Robinson and Roberts",330 Veronica Ferry,538-581-9629,FL,Homestead,33031,25.558428,-80.458168,"(25.558428, -80.458168)"
8617,Hospital,Johnson-Turner,227 Knox Course Apt. 254,808-630-7042,NJ,Asbury,8802,40.695034,-75.028089,"(40.695034, -75.02808900000002)"
8618,Hospital,Carson-Daniel,4149 Greene Road Apt. 777,607-687-0353,MO,Old Appleton,63770,37.589021,-89.679373,"(37.589021, -89.679373)"
8619,Hospital,Smith-Douglas,595 George Landing,920-087-7864,ID,Arco,83213,43.634236,-113.213308,"(43.634236, -113.213308)"
8620,Pharmacy,Kelly-Frye,22588 George Falls,351-199-1271,SD,Bristol,57219,45.319218,-97.637812,"(45.319218, -97.637812)"
8621,Hospital,Torres-Ramos,15405 Jennifer Land Apt. 829,711-403-7820,MI,Belding,48809,42.98004,-85.128727,"(42.98004, -85.128727)"
8622,Pharmacy,Gregory-Mccormick,002 Courtney Street Suite 456,338-095-4274,CA,Burbank,91501,33.786594,-118.298662,"(33.786594, -118.298662)"
8623,Pharmacy,Delacruz and Sons,251 Eric Inlet Suite 753,754-317-1609,AL,Verbena,36091,32.776052,-86.644088,"(32.776052, -86.644088)"
8624,Pharmacy,"Mcclure, Bartlett and Nash",357 Julie Fort,982-641-4250,MS,Guntown,38849,34.421084,-88.665975,"(34.421084, -88.665975)"
8625,Pharmacy,Benjamin LLC,0626 Henry Skyway,940-489-7108,PA,Philadelphia,19191,40.001811,-75.11787,"(40.001811, -75.11787)"
8626,Hospital,"Bates, Davis and Smith",9258 Eric Mill,616-706-5255,KS,Plainville,67663,39.248844,-99.316373,"(39.248844, -99.316373)"
8627,Hospital,George-Reynolds,31966 Jones Center Apt. 077,780-598-6814,CO,Denver,80262,39.731038,-104.938391,"(39.731038, -104.938391)"
